XNNMKY,XNCLCD,XNNAME,XNADD1,XNADD2,XNCDCT,XNCITY,XNSTTE,XNCTRY,XNZIP,XNNOBP,XNNOFP,XNNOKP,XNNOAP,XNRTTX,XNTIN,XNSTIN,XNADBR,XNBIÑ,XNHBIÑ,XNMBÑ,XNFRST,XNATRN,XNAFRA,XNLNCD,XNVAID,XNTAXR,XNTAXN,XNCDON,XNDDON,XNSDON,XNLNON,XNGLON,XNIRON,XNHDPR,XNMCPR,XNMACD,XNCDCI,XNCDMR,XNCDST,XNCDU1,XNCDU2,XNCDU3,XNENDT,XNENTM,XNENUS,XNENWS,XNDTLM
934.0,0     ,OFICINA DE REPRESENTACION MADRID        ,                                        ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,5766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,934.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000060,000021,000004,      ,000008,0     ,20060427.0,142425.0,MANJARAMIL,QPADEV05S3,20070809.0
945.0,0     ,SIBATE                                  ,CRA 7 Ñ 10 57  Sibaté                   ,                                        ,25740000.0,SIBATE - SIBATE              ,CUNDINAMARCA   ,COL,          ,6017250666.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,945.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,000001,002005,000008,1     ,20060519.0,163531.0,MJOGONZALE,QPADEV018W,20210912.0
951.0,0     ,BOSCONIA                                ,CL 18 Ñ 19 22                           ,                                        ,20060000.0,BOSCONIA                     ,CESAR          ,COL,          ,6076060060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,951.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000001,019025,000008,1     ,20060523.0,154158.0,MJOGONZALE,QPADEV00FZ,20210912.0
952.0,0     ,BAVARIA VALLEDUPAR                      ,                                        ,                                        ,20001000.0,VALLEDUPAR                   ,CESAR          ,COL,          ,5766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,952.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000055,000004,000000,019005,000008,0     ,20060526.0,95413.0,MANJARAMIL,QPADEV05RK,20171107.0
904.0,0     ,CENTRO DE PAGOS MONTERREY               ,CR 48 Ñ 10 101                          ,CENTRO COMERCIAL MONTERREY              ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6043182901.0,6043152910.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,904.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000003,000001,000002,001005,000008,0     ,20060601.0,144714.0,MANJARAMIL,QPADEV05T4,20210920.0
958.0,0     ,PLAZA MINORISTA                         ,CLE 55 57-80-Plaza Minorista            ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,4040000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,958.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000001,000001,000001,001005,000008,0     ,20060612.0,84715.0,MANJARAMIL,QPADEV04TP,20210809.0
956.0,0     ,CENTRO DE PAGOS OCCIDENTE               ,AV CALLE 80 69 40                       ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,3294280.0,0.0,0.0,0.0,0.0,0.0,0.0,002,0.0,N,956.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000059,000006,000001,      ,000008,0     ,20060612.0,112935.0,MJOGONZALE,QPADEV02QF,20170220.0
936.0,0     ,MUNICIPIO DE MEDELLIN                   ,CLE 44 Ñ 52 -165 Alpujarra              ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6043208155.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,936.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000001,000001,000004,001005,000008,0     ,20060612.0,120446.0,MANJARAMIL,QPADEV03X9,20220718.0
915.0,0     ,EDIFICIO 8111 ASESORIA                  ,"CL 81 Ñ 11-08.LC B,C y D                ",                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11167     ,6014886000.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,915.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000012,000006,000001,002005,000008,0     ,20060615.0,82616.0,MANJARAMIL,QPADEV03PB,20210912.0
959.0,0     ,TURBO                                   ,CLE 101 Ñ 14-55 Turbo Antioquia         ,                                        ,5837000.0,TURBO - TURBO                ,ANTIOQUIA      ,COL,11645     ,6048278090.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,959.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000007,000001,000001,001080,000008,1     ,20060630.0,84609.0,MANJARAMIL,QPADEV047D,20221014.0
955.0,0     ,CENTRO DE PAGOS BUCARAMANGA             ,CRA 15 Ñ 42 93                          ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,          ,5766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,955.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,003005,000008,0     ,20060710.0,155927.0,MJOGONZALE,QPADEV0691,20181029.0
966.0,0     ,MONTELIBANO                             ,CL 17 Ñ 4 14 Parque Montelíbano         ,                                        ,23466000.0,MONTELIBANO                  ,CORDOBA        ,COL,          ,6047626853.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,966.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000001,007025,000008,1     ,20060711.0,103153.0,MJOGONZALE,QPADEV04WZ,20210912.0
961.0,0     ,BANCA COLOMBIA BARRANQUILLA             ,CLE 76 Ñ 56-29                          ,HOTEL ESTELAR                           ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,          ,6053851029.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,961.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000001,008005,000009,0     ,20060727.0,95314.0,MANJARAMIL,QPADEV05XB,20220929.0
963.0,0     ,BANCA COLOMBIA AVENIDA CHILE            ,CLE 72 Ñ 8-24 Piso 2                    ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6017427254.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,963.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000067,000006,000017,002005,000009,0     ,20060727.0,95909.0,MANJARAMIL,QPADEV05XB,20210912.0
969.0,0     ,CENTRO DE PAGOS MANIZALES               ,CR 22 21 14                             ,                                        ,17001000.0,MANIZALES                    ,CALDAS         ,COL,          ,968722702.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,969.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000029,000003,000001,006005,000008,0     ,20060727.0,143221.0,MANJARAMIL,QPADEV04T4,20210621.0
997.0,0     ,EXITO PASTO                             ,CLE 2 Ñ  22B 60 AV PANAMERICANA         ,                                        ,52001000.0,PASTO                        ,NARIÑO         ,COL,          ,5766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,997.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016005,000007,0     ,20060727.0,143807.0,MANJARAMIL,QPADEV04T4,20190923.0
957.0,0     ,LA VICTORIA BARRANQUILLA                ,CLE 45 Ñ 10 D 38                        ,                                        ,8001000.0,BARRANQUILLA                 ,ATLANTICO      ,COL,11769     ,6053850984.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,957.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000002,008005,000008,1     ,20060728.0,174337.0,MJOGONZALE,QPADEV048H,20211111.0
967.0,0     ,BANCA COLOMBIA GRANADA CALI             ,AV 8N Ñ 12 43 PISO 2                    ,EDIFICIO GRANADA CALI                   ,76001000.0,CALI                         ,VALLE          ,COL,          ,6026592353.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,967.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000008,004005,000009,0     ,20060904.0,144545.0,MANJARAMIL,QPADEV00K9,20210912.0
954.0,0     ,BANCA PRIVADA BUCARAMANGA               ,CARRERA 33 N 45-52                      ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,          ,0.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,954.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000078,000014,000001,009005,000008,0     ,20060904.0,150054.0,MANJARAMIL,QPADEV00K9,20210810.0
129.0,0     ,GCIA CCIAL BCA HIP REG ANTIOQUIA        ,CR 43 A 3 101 ED CORFINSURA PISO 5      ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,          ,6045766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,129.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000003,000001,000002,001005,000000,0     ,20060922.0,100348.0,MWICARDONA,QPADEV01YV,20210910.0
143.0,0     ,GCIA CCIAL BCA HIP REGION BOGOTA Y SABAN,CL 30 6 A 68                            ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6015766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,143.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000002,002005,000000,0     ,20060922.0,103130.0,MWICARDONA,QPADEV01YV,20210912.0
145.0,0     ,GCIA CCIAL BCA HIP REGION CENTRO        ,CR 18 35 02 PISO 3                      ,                                        ,68001000.0,BUCARAMANGA                  ,SANTANDER      ,COL,          ,6076630425.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,145.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000016,000002,000001,003005,000000,0     ,20060922.0,105430.0,MWICARDONA,QPADEV01YV,20210910.0
148.0,0     ,3M                                      ,AV. EL DORADO No. 75-93                 ,                                        ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,          ,6015766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,002,0.0,N,148.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000013,000006,000001,008005,000000,0     ,20060922.0,113209.0,MWICARDONA,QPADEV01YV,20220606.0
155.0,0     ,GCIA CCIAL BCA HIP REGION SUR           ,CL 11 6 24 PISO 1                       ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,          ,6025766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,155.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000028,000003,000002,004005,000000,0     ,20060922.0,113547.0,MWICARDONA,QPADEV01YV,20210910.0
105.0,0     ,LORICA                                  ,CL 2 16 23                              ,                                        ,23417000.0,LORICA                       ,CORDOBA        ,COL,          ,6047732322.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,105.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,007020,000008,1     ,20060929.0,151027.0,MWICARDONA,QPADEV02LT,20210910.0
159.0,0     ,FUNZA                                   ,CR 15 14 21 LC 5 C C MARQUES PLAZA      ,                                        ,25286000.0,FUNZA                        ,CUNDINAMARCA   ,COL,11138     ,6015766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,0.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,0     ,002080,000008,0     ,20061011.0,163005.0,MJOGONZALE,QPADEV021H,20220202.0
111.0,0     ,COROZAL                                 ,CR 25 28 37                             ,                                        ,70215000.0,COROZAL                      ,SUCRE          ,COL,11506     ,6052857771.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,111.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000025,000004,000000,020010,000008,1     ,20061012.0,152813.0,MWICARDONA,QPADEV01GP,20220302.0
120.0,0     ,SABANALARGA                             ,CL 21 Ñ 19 04                           ,CL 21 19 04 C C CASONA PLAZA            ,8638000.0,SABANALARGA (ATLANTICO)      ,ATLANTICO      ,COL,          ,6058782553.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,120.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000023,000004,000000,008020,000008,1     ,20061012.0,153722.0,MWICARDONA,QPADEV01GP,20210910.0
161.0,0     ,GUARNE                                  ,CR 51 49 67                             ,                                        ,5318000.0,GUARNE                       ,ANTIOQUIA      ,COL,11647     ,6045766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,161.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000006,000001,000001,001080,000008,1     ,20061013.0,92031.0,MANJARAMIL,QPADEV040M,20220412.0
185.0,0     ,LLANOGRANDE PALMIRA                     ,CL 31 44 239 LOCALES 432 433 434        ,                                        ,76520000.0,PALMIRA                      ,VALLE          ,COL,11066     ,6022855947.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,185.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000074,000003,000000,004010,000008,1     ,20061117.0,83003.0,MWICARDONA,QPADEV01ZJ,20210910.0
190.0,0     ,SANDONA                                 ,CL 6 Ñ 04 05                            ,                                        ,52683000.0,SANDONA                      ,NARIÑO         ,COL,11074     ,6025766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,190.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016080,000008,1     ,20070117.0,163724.0,MWICARDONA,QPADEV03L8,20220412.0
195.0,0     ,LA UNION NARINO                         ,CR 1 Ñ 18 16                            ,                                        ,52399000.0,LA UNION (NARI#O)            ,NARIÑO         ,COL,          ,6025766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,0.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000031,000003,000000,016025,000008,1     ,20070117.0,165140.0,MWICARDONA,QPADEV03L8,20210910.0
205.0,0     ,VILLACOLOMBIA                           ,CL 51 14 12 LC 220 PS 2 VILLA COLOMBIA  ,                                        ,76001000.0,CALI                         ,VALLE          ,COL,11514     ,6025766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,205.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000007,004005,000008,1     ,20070117.0,165905.0,MWICARDONA,QPADEV03L8,20220202.0
263.0,0     ,CENTRO DE PAGOS PLAZA MAYORISTA         ,CL 83 A 47 84 B                         ,                                        ,5360000.0,ITAGUI                       ,ANTIOQUIA      ,COL,11015     ,6045766060.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,263.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000072,000001,000000,001015,000003,0     ,20070209.0,141820.0,MWICARDONA,QPADEV0633,20220202.0
213.0,0     ,MILENIO PLAZA                           ,AV CIUDAD DE CALI Ñ 42 B 51 SUR         ,AV CIUDAD DE CALI 42 B 51 SUR LC 1 62   ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11045     ,6017431748.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,213.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000009,000006,000005,002005,000001,1     ,20070219.0,144352.0,MWICARDONA,QPADEV03QV,20220412.0
187.0,0     ,QUIMBAYA                                ,CR 6 Ñ 14 15                            ,CR 6 14 15                              ,63594000.0,QUIMBAYA                     ,QUINDIO        ,COL,          ,6065766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,187.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,013020,000008,0     ,20070306.0,83208.0,MWICARDONA,QPADEV025E,20210910.0
419.0,0     ,CENTRO DE PAGOS UNICENTRO BOGOTA        ,AV 15 Ñ 123 30                          ,CC                                      ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11180     ,6012755250.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,419.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000025,002005,000008,0     ,20070307.0,102217.0,MWICARDONA,QPADEV02R9,20211102.0
461.0,0     ,LA CAROLINA UNICENTRO                   ,AV 15 123 30 LC 2-2008                  ,CENTRO CCIAL UNICENTRO 2 PISO           ,11001000.0,BOGOTA D.C.                  ,BOGOTA D.C.    ,COL,11180     ,6015766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,461.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000011,000006,000025,002005,000008,0     ,20070307.0,103930.0,MWICARDONA,QPADEV02R9,20211102.0
497.0,0     ,UNICENTRO CUCUTA                        ,AV LIBERTADORES Ñ 0-181 LC 1-123        ,CENTRO CCIAL UNICENTRO                  ,54001000.0,CUCUTA                       ,NORTE DE SANTAN,COL,11824     ,6075818400.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,497.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000017,000002,000000,011005,000008,1     ,20070314.0,141139.0,MWICARDONA,QPADEV02GR,20211111.0
476.0,0     ,PAMPLONA                                ,CLE 7 Ñ 5 70/72                         ,CL 7 5 70 72                            ,54518000.0,PAMPLONA                     ,NORTE DE SANTAN,COL,          ,6076576606.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,476.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000017,000002,000000,011015,000008,1     ,20070321.0,101741.0,MWICARDONA,QPADEV01ZX,20210910.0
163.0,0     ,PUERTO BERRIO                           ,CL 6 A N 6 17                           ,FRENTE A LA CIUDADELA                   ,5579000.0,PUERTO BERRIO                ,ANTIOQUIA      ,COL,          ,6048331664.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,163.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000006,000001,000000,001080,000008,1     ,20070321.0,103917.0,MWICARDONA,QPADEV01ZX,20210910.0
605.0,0     ,JARDIN PLAZA                            ,CRA 98 Ñ 16 200                         ,CR 100 Y 98 CON AV SIMON BOLI LC 149 150,76001000.0,CALI                         ,VALLE          ,COL,11829     ,6024850543.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,605.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000032,000003,000003,004005,000008,1     ,20070330.0,80415.0,MWICARDONA,QPADEV02U5,20211111.0
611.0,0     ,SAN FERNANDO PLAZA                      ,CRA 43 Ñ 1 50 LC 170                    ,                                        ,5001000.0,MEDELLIN                     ,ANTIOQUIA      ,COL,11005     ,6044449371.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,611.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000003,000001,000002,001005,000008,0     ,20070424.0,114759.0,MWICARDONA,QPADEV026I,20210912.0
525.0,0     ,MERCURIO PLAZA                          ,CR 7 Ñ 32 35 LC 214 215 216 217 PS 2    ,                                        ,25754000.0,SOACHA - SOACHA              ,CUNDINAMARCA   ,COL,11221     ,6017422783.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,525.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000065,000006,000000,002030,000008,1     ,20070514.0,165702.0,MWICARDONA,QPADEV02KO,20220202.0
243.0,0     ,LA ESTRELLA                             ,CL 80 SUR 59 51                         ,                                        ,5380000.0,LA ESTRELLA (ANTIOQUIA)      ,ANTIOQUIA      ,COL,11333     ,6045766060.0,0.0,0.0,0.0,0.0,890903938.0,8909039388.0,001,0.0,N,243.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000072,000001,000000,001080,000008,1     ,20070515.0,80550.0,MWICARDONA,QPADEV02OI,20220302.0
949.0,0     ,CENTRO DE PAGOS LA CASTELLANA           ,CL 31 64 100 AV PEDRO DE HEREDIA LC 248 ,                                        ,13001000.0,CARTAGENA                    ,BOLIVAR        ,COL,          ,5766060.0,0.0,0.0,0.0,0.0,0.0,890903938.0,002,0.0,N,949.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000024,000004,000002,009005,000008,0     ,20070622.0,95923.0,MWICARDONA,QPADEV02XV,20160701.0
619.0,0     ,PLAZAS DEL BOSQUE                       ,AV AMBALA Ñ 69-80/90 LC 116 A 122       ,                                        ,73001000.0,IBAGUE                       ,TOLIMA         ,COL,11079     ,6082755544.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,619.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000018,000002,000001,005005,000008,1     ,20070803.0,163615.0,MSITAMAYO ,QPADEV01WW,20210912.0
606.0,0     ,UNICENTRO TUNJA                         ,"AV UNIVERSITAR N 39 77 LC 1 049,050,051 ",                                        ,15001000.0,TUNJA (BOYACA)               ,BOYACA         ,COL,11882     ,6087454200.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,001,0.0,N,606.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000021,000002,000000,012005,000008,1     ,20070803.0,173103.0,MSITAMAYO ,QPADEV01WW,20220202.0
819.0,0     ,FANALCA                                 ,CL 13 Ñ 31 A 80                         ,                                        ,76892000.0,YUMBO                        ,VALLE          ,COL,          ,6024852486.0,0.0,0.0,0.0,0.0,0.0,890903938.0,001,0.0,N,819.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000027,000003,000000,004005,000000,0     ,20070810.0,173842.0,MWICARDONA,QPADEV04K3,20221110.0
817.0,0     ,CENTRO DE PAGOS SANTA MARTA             ,CL 14 Ñ 02 08 ED DE LOS BANCOS LC 104   ,                                        ,47001000.0,SANTA MARTA                  ,MAGDALENA      ,COL,          ,954317655.0,0.0,0.0,0.0,0.0,0.0,890903938.0,002,0.0,N,817.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000026,000004,000001,017005,000008,0     ,20070814.0,105439.0,MWICARDONA,QPADEV0102,20210524.0
811.0,0     ,CENTRO DE PAGOS APARTADO                ,CL 96 Ñ 99 A 11                         ,                                        ,5045000.0,APARTADO                     ,ANTIOQUIA      ,COL,          ,948286868.0,948286869.0,0.0,948286801.0,0.0,0.0,8909039388.0,002,0.0,N,811.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000007,000001,000000,001035,000008,0     ,20070917.0,110301.0,MWICARDONA,QPADEV03JL,20201026.0
637.0,0     ,CENTRO DE PAGOS CARTAGO                 ,CR 4 Ñ 10 65                            ,                                        ,76147000.0,CARTAGO                      ,VALLE          ,COL,          ,922110840.0,0.0,0.0,0.0,0.0,0.0,8909039388.0,002,0.0,N,637.0,Y,Y,Y,SP,         ,0.07,0.0,Y,Y,Y,Y,Y,N,A,Y, ,000030,000003,000000,004030,000008,0     ,20071002.0,91205.0,MWICARDONA,QPADEV02Q3,20200921.0
